RM_ERRECHNETE_RAUMTEMPERATUR_DSP_POINT_ID_Value,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value,RM_ANSTEUERUNG_DSP_VENTIL_POINT_ID_Value,DSP_FLOOR_DISTRIBUTOR_DURCHFLUSS_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_LEISTUNG_EQUIPMENT_ID_Value,DSP_HK_CIRCUIT_DURCHFLUSS_EQUIP_ID_Value,DSP_HK_CIRCUIT_LEISTUNG_EQUIP_ID_Value,DSP_KK_CIRCUIT__24A1_AUSSENTEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_RL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VENTIL_V2_MISCHVENTIL__EQUIP_ID_Value,sunhour_value,timestamp
22,"24,05766",0,"0,1","25,289999","26,359999","0,1",0,0,"16,85814","26,687805","26,453058","0,045445204","0,783333333333333",2021-03-04 12:30:00+00:00
22,"24,05766",0,"0,096","25,269999","26,359999","0,1",0,0,"16,942898","26,687805","26,453058","0,045445204","0,783333333333333",2021-03-04 12:45:00+00:00
22,"24,05766",0,"0,096","25,26","26,32",0,0,0,"17,197483","26,687805","26,453058","0,045445204","0,666666666666667",2021-03-04 13:00:00+00:00
22,"24,05766",0,"0,102","25,26","26,25","0,05",0,0,"16,180439","26,6347275","26,400258","0,045445204",0,2021-03-04 13:15:00+00:00
22,"24,05766",0,"0,108","25,26","26,18","0,1",0,0,"15,163395","26,58165","26,347458","0,045445204","0,666666666666667",2021-03-04 13:30:00+00:00
22,"24,0174076",0,"0,1056","25,24","26,146","0,08",0,0,"14,7216258","26,5407274","26,3061738","1,9353361632",0,2021-03-04 13:45:00+00:00
22,"23,9771552",0,"0,1032","25,22","26,112","0,06",0,0,"14,2798566","26,4998048","26,2648896","3,8252271224",0,2021-03-04 14:00:00+00:00
22,"23,9369028",0,"0,1008","25,2","26,078","0,04",0,0,"13,8380874","26,4588822","26,2236054","5,7151180816",0,2021-03-04 14:15:00+00:00
22,"23,8966504",0,"0,0984","25,18","26,044","0,02",0,0,"13,3963182","26,4179596","26,1823212","7,6050090408",0,2021-03-04 14:30:00+00:00
22,"23,856398",0,"0,096","25,16","26,01",0,0,0,"12,954549","26,377037","26,141037","9,4949",0,2021-03-04 14:45:00+00:00
22,"23,856398",0,"0,096","25,109999","27,269999","0,2","0,48000002","3,3","13,213247","27,624966","26,451988","40,84621","0,0166666666666667",2021-03-04 15:00:00+00:00
22,"23,856398",0,"0,095000006","25,09","26,73","0,1",0,0,"14,389996","27,000814","26,764101","0,081050634","0,0166666666666667",2021-03-04 15:15:00+00:00
22,"23,856398",0,"0,096","25,07","26,449999","0,1",0,0,"13,519297","26,788864","26,55389","0,081050634","0,0166666666666667",2021-03-04 15:30:00+00:00
22,"23,856398",0,"0,095000006","25,039999","26,269999","0,1",0,0,"13,1662","26,688515","26,55697","12,456642","0,0166666666666667",2021-03-04 15:45:00+00:00
22,"23,856398",0,"0,096","25,17","26,949999","0,1","0,037","0,8","13,357789","27,20483","26,659325","13,493603","0,35",2021-03-04 16:00:00+00:00
22,"23,856398",0,"0,096","25,369999",27,"0,1","0,001",0,"13,122336","27,31356","26,968708","6,3691626","0,35",2021-03-04 16:15:00+00:00
22,"23,856398",0,"0,096","25,3","28,18","0,2","0,34500003","4,1","12,193984","28,560968","26,968708","34,886745","0,35",2021-03-04 16:30:00+00:00
22,"23,856398",0,"0,096","25,189999","29,529999","0,4","1,3130001","5,1","11,795562","30,020483","27,806082","74,98898","0,35",2021-03-04 16:45:00+00:00
22,"23,755472",0,"0,096","25,199999","31,55","0,6","1,519","6,4","11,594296","31,986328","29,056616","81,14234","0,05",2021-03-04 17:00:00+00:00
22,"23,755472",0,"0,096","25,31","32,71","0,8","1,319","6,3","11,466162","33,134373","29,995514","76,94413","0,05",2021-03-04 17:15:00+00:00
22,"23,651865",0,"0,096","25,41","32,43","0,7","1,2390001","4,7000003","11,303291","32,92175","30,516512","74,131","0,05",2021-03-04 17:30:00+00:00
22,"23,651865",0,"0,096","25,779999","32,809998","0,7","1,36","4,6","11,053908","33,13128","30,72221","79,154335","0,05",2021-03-04 17:45:00+00:00
22,"23,651865",0,"0,096","26,4","34,25","0,8","1,7360001","7,3","10,643372","34,5998","31,035925","86,55525",0,2021-03-04 18:00:00+00:00
22,"23,550173",0,"0,096","27,01","35,149998","0,8","1,8690001","8,1","10,291357","35,75225","31,561245",100,0,2021-03-04 18:15:00+00:00
22,"23,550173",0,"0,096","27,38","34,77","0,8","1,84",6,"9,934244","35,335606","32,28992",100,0,2021-03-04 18:30:00+00:00
20,"23,23694",0,0,"27,5","35,489998",0,"1,7600001","5,8","9,618022","35,847168","32,71",100,0,2021-03-04 18:45:00+00:00
20,"23,23694",0,0,"27,349998","35,07",0,"1,7700001","7,1","8,886086","36,658585","32,918724",100,0,2021-03-04 19:00:00+00:00
20,"23,034306",0,0,"27,24","34,71",0,"1,7350001","5,1","8,521386","36,146034","33,23167",100,0,2021-03-04 19:15:00+00:00
20,"23,034306",0,0,"27,13","34,55",0,"1,7800001","5,4","8,300654","36,362427","33,44519",100,0,2021-03-04 19:30:00+00:00
20,"23,034306",0,0,"27,039999","34,35",0,"1,7590001","6,7000003","8,037161","36,987637","33,34098",100,0,2021-03-04 19:45:00+00:00
20,"23,034306",0,0,"27,019999","34,32",0,"1,789","6,2000003","7,854472","36,77003","33,54843",100,0,2021-03-04 20:00:00+00:00
20,"23,034306",0,0,"27,05","34,399998",0,"1,7590001","4,8","7,75902","36,463867","33,758453",100,0,2021-03-04 20:15:00+00:00
20,"22,933437",0,0,"27,09","34,37",0,"1,8000001","6,3","7,538344","36,88577","33,54843",100,0,2021-03-04 20:30:00+00:00
20,"22,933437",0,0,"27,109999","34,18",0,"1,72","6,7000003","7,2581487","37,30607","33,54686",100,0,2021-03-04 20:45:00+00:00
20,"22,933437",0,0,"27,09","34,29",0,"1,7600001","4,8","6,991115","36,357193","33,859486",100,0,2021-03-04 21:00:00+00:00
20,"22,933437",0,0,"27,14","34,38",0,"1,7400001","5,6","6,57656","36,88577","33,758453",100,0,2021-03-04 21:15:00+00:00
20,"22,831741",0,0,"27,14","34,14",0,"1,7750001","7,1","6,4459577","37,407066","33,654625",100,0,2021-03-04 21:30:00+00:00
20,"22,831741",0,0,"27,15","34,2",0,"1,7500001","5,4","6,3841677","36,776012","33,85998",100,0,2021-03-04 21:45:00+00:00
20,"22,831741",0,0,"27,16","34,329998",0,"1,725",5,"6,428408","36,779076","33,85998",100,0,2021-03-04 22:00:00+00:00
20,"22,831741",0,0,"27,16","34,23",0,"1,7600001","6,5","6,5916123","37,20087","33,65475",100,0,2021-03-04 22:15:00+00:00
20,"22,831741",0,0,"27,119999","34,09",0,"1,7590001","6,2000003","6,629652","37,090885","33,755356",100,0,2021-03-04 22:30:00+00:00
20,"22,831741",0,0,"27,13","34,27",0,"1,7590001","4,6","6,544763","36,570164","33,85998",100,0,2021-03-04 22:45:00+00:00
20,"22,831741",0,0,"27,14","34,309998",0,"1,7600001",6,"6,534692","37,092808","33,76025",100,0,2021-03-04 23:00:00+00:00
20,"22,729443",0,0,"27,109999","34,05",0,"1,8000001",7,"6,534692","37,406517","33,654705",100,0,2021-03-04 23:15:00+00:00
20,"22,729443",0,0,"27,099998","34,19",0,"1,7590001","4,6","6,845191","36,57053","33,967896",100,0,2021-03-04 23:30:00+00:00
20,"22,729443",0,0,"27,119999","34,3",0,"1,7550001","5,5","6,99639","36,8854","33,861126",100,0,2021-03-04 23:45:00+00:00
20,"22,729443",0,0,"27,099998","34,07",0,"1,7590001","6,9","7,060221","37,5149","33,654385",100,0,2021-03-05 00:00:00+00:00
20,"22,729443",0,0,"27,06","34,12",0,"1,7590001",5,"6,843805","36,6761","33,967896",100,0,2021-03-05 00:15:00+00:00
20,"22,729443",0,0,"27,07","34,26",0,"1,7900001","5,2000003","5,134481","36,779076","33,967896",100,0,2021-03-05 00:30:00+00:00
20,"22,729443",0,0,"27,07","34,09",0,"1,84","7,1","3,7817085","36,994118","33,437862",100,0,2021-03-05 00:45:00+00:00
20,"22,628578",0,0,"27,039999","33,84",0,"1,84","6,8","3,2511148","36,77344","33,234547",100,0,2021-03-05 01:00:00+00:00
20,"22,628578",0,0,"27,019999","33,82",0,"1,8390001","5,1","3,1043746","35,85495","33,23808",100,0,2021-03-05 01:15:00+00:00
20,"22,628578",0,0,"27,019999","33,7",0,"1,8740001","6,9","3,1545992","36,25502","32,832836",100,0,2021-03-05 01:30:00+00:00
20,"22,628578",0,0,27,"33,39",0,"1,84","7,6","3,1505094","36,674095","32,728695",100,0,2021-03-05 01:45:00+00:00
20,"22,628578",0,0,"26,97","33,42",0,"2,084","6,5","2,8634799","35,75093","32,71916",100,0,2021-03-05 02:00:00+00:00
22,"22,628578","18,57109","0,42000002","25,48","34,88","4,6","2,571","8,900001","2,790453","35,22399","31,487642",100,0,2021-03-05 02:15:00+00:00
22,"22,628578","18,57109","0,93600005","26,23","33,67",8,"2,8400002","13,6","2,8416235","34,03669","29,577108",100,0,2021-03-05 02:30:00+00:00
22,"22,628578","18,57109","0,93600005","28,519999","34,399998","6,1","2,64","12,3","2,717126","34,743374","30,514946",100,0,2021-03-05 02:45:00+00:00
22,"22,628578","18,57109","0,93600005","29,189999","33,85","4,9","2,69","9,2","2,4851744","34,13068","31,035564",100,0,2021-03-05 03:00:00+00:00
22,"22,628578","18,57109","1,0680001","29,24","34,149998","6,1","2,72","9,5","2,2431657","34,445335","31,14163",100,0,2021-03-05 03:15:00+00:00
22,"22,628578","18,57109","1,166","28,93","34,75","7,7000003","2,92","13,1","2,2593815","34,961033","30,830887",100,0,2021-03-05 03:30:00+00:00
22,"22,628578","18,57109","1,172","29,14","34,66","7,4","2,92","13,6","2,2136896","34,964855","30,833784",100,0,2021-03-05 03:45:00+00:00
22,"22,628578","18,57109","0,93600005","29,32","33,829998","4,7000003","3,2","11,3","2,1829348","34,045654","30,935926",100,0,2021-03-05 04:00:00+00:00
22,"22,628578","18,57109","0,93600005","29,289999","33,39","4,4","3,259","11,6","1,9791912","33,755867","30,215948",100,0,2021-03-05 04:15:00+00:00
22,"22,628578","18,57109","0,943","29,099998","34,28","5,6","3,0960002","13,900001","1,6485052","34,574646","30,418177",100,0,2021-03-05 04:30:00+00:00
22,"22,83526","8,23698","0,9480001","29,25","34,76",6,"2,811","13,6","1,8618829","34,994617","30,624973",100,0,2021-03-05 04:45:00+00:00
22,"22,83526","8,23698","1,0780001","29,5","34,61","6,5","2,5600002","9,7","2,0235534","34,90213","31,461058",100,0,2021-03-05 05:00:00+00:00
22,"22,83526","8,23698","1,08","29,599998","34,18","5,7000003","3,3600001","18,300001","2,1368961","34,48411","29,562204",100,0,2021-03-05 05:15:00+00:00
22,"22,83526","8,23698","1,092","29,5","34,7","6,2000003","3,3600001","17,2","2,1876535","34,896828","30,493853",100,0,2021-03-05 05:30:00+00:00
22,"22,83526","8,23698","1,092","29,59","33,77","5,2000003","3,4940002","12,7","2,2700877","34,074146","30,800535",100,0,2021-03-05 05:45:00+00:00
22,"22,83526","13,388252","0,85200006","29,539999","34,51","4,9","3,5200002","15,3","2,2761145","34,783424","30,801933",100,0,2021-03-05 06:00:00+00:00
22,"22,012318","64,51903","1,1800001","29,3","35,309998",8,"3,64","20,300001","2,3520021","35,609383","30,595545",100,0,2021-03-05 06:15:00+00:00
"24,25","21,407154",100,"1,176","29,949999","35,03","6,4","3,64","17,9","2,348313","35,30498","30,90658",100,0,2021-03-05 06:30:00+00:00
"24,25","21,407154",100,"1,1800001","29,869999","34,989998","6,9","3,637","17,1","2,3704197","35,20439","30,908148",100,0,2021-03-05 06:45:00+00:00
"24,25","21,917486",100,"1,1960001","29,929998","35,59","7,8","3,64",20,"2,4267046","35,92453","30,907827",100,0,2021-03-05 07:00:00+00:00
"24,25","22,118681",100,"1,1880001","30,25","35,42","6,7000003","3,6000001","18,300001","2,5618057","35,745262","31,219992",100,0,2021-03-05 07:15:00+00:00
"24,25","22,321503",100,"1,177","30,289999","34,29","5,2000003","3,6000001","13,7","2,6642134","34,51698","31,22156",100,0,2021-03-05 07:30:00+00:00
"24,25","22,424486",100,"1,2","30,099998","34,829998","6,5","3,6000001","15,7","2,5602365","35,068035","31,111877",100,0,2021-03-05 07:45:00+00:00
"24,25","22,631985",100,"1,1880001","30,06","35,63","7,6","3,601","19,6","2,4832416","35,893692","31,009567",100,0,2021-03-05 08:00:00+00:00
"24,25","22,631985",100,"1,1780001","30,369999","35,44","6,4","3,6000001","17,9","2,4581554","35,692776","31,219992",100,0,2021-03-05 08:15:00+00:00
"24,25","22,736887",100,"1,2030001","30,369999","34,12","5,3","3,64","12,3","2,5441298","34,46143","31,219992",100,0,2021-03-05 08:30:00+00:00
"24,25","22,736887",100,"1,1880001","30,13","35,44","7,2000003","3,6000001","18,1","2,3701863","35,618896","31,114994",100,0,2021-03-05 08:45:00+00:00
"24,25","22,428804",100,"1,1810001","30,3","35,51",7,"3,6410003","18,9","2,4177506","35,924286","31,222273",100,0,2021-03-05 09:00:00+00:00
"24,25","22,531326",100,"1,176","30,58","34,45","4,9","3,6000001","13,8","2,7453606","34,7763","31,427753",100,0,2021-03-05 09:15:00+00:00
"24,25","22,531326",100,"1,179","30,359999","34,8","6,2000003","3,64","14,900001","2,818243","35,104782","31,222635",100,0,2021-03-05 09:30:00+00:00
"24,25","23,153446",100,"1,19","30,32","35,899998","7,6","3,64","20,1","3,43549","36,233223","31,22897",100,0,2021-03-05 09:45:00+00:00
"24,25","23,25347","99,82652","1,1880001","30,64","35,27","6,3","3,64","16,9","3,4274828","35,60677","31,433996",100,0,2021-03-05 10:00:00+00:00
"24,25","23,25347","99,82652","1,1830001","30,58","34,39","5,3","3,64","12,7","3,3477426","34,759502","31,433998",100,0,2021-03-05 10:15:00+00:00
"24,25","23,353476","94,82622","1,189","30,359999","35,66","7,4","3,6350002","18,800001","3,2990692","36,10078","31,22897",100,0,2021-03-05 10:30:00+00:00
"24,25","23,353476","94,82622","1,1980001","30,63","35,7","6,8","3,6000001","18,4","3,1648045","35,95931","31,443905",100,0,2021-03-05 10:45:00+00:00
"24,25","23,353476","94,82622","1,2","30,76","34,29","4,8","3,6000001","12,1","3,1034782","34,624542","31,54535",100,0,2021-03-05 11:00:00+00:00
"24,25","23,453917","89,80417","1,2","30,439999","35,21","6,8","3,6390002","16,4","3,2911658","35,46323","31,341124",100,0,2021-03-05 11:15:00+00:00
"24,25","23,4741832","88,790854","1,14720001","30,4659992","35,254","6,46","3,59920016","16,4","3,5086397","35,5082808","31,3795982",100,0,2021-03-05 11:30:00+00:00
"24,25","23,4944494","87,777538","1,09440002","30,4919994","35,298","6,12","3,55940012","16,4","3,7261136","35,5533316","31,4180724",100,0,2021-03-05 11:45:00+00:00
"24,25","23,5147156","86,764222","1,04160003","30,5179996","35,342","5,78","3,51960008","16,4","3,9435875","35,5983824","31,4565466",100,0,2021-03-05 12:00:00+00:00
"24,25","23,5349818","85,750906","0,98880004","30,5439998","35,386","5,44","3,47980004","16,4","4,1610614","35,6434332","31,4950208",100,0,2021-03-05 12:15:00+00:00
"24,25","23,555248","84,73759","0,93600005","30,57","35,43","5,1","3,44","16,4","4,3785353","35,688484","31,533495",100,0,2021-03-05 12:30:00+00:00
"24,25","23,555248","84,73759","0,93600005","30,66","34,75","4,3","3,3600001",13,"4,4597125","34,967953","31,639639",100,0,2021-03-05 12:45:00+00:00
"24,25","23,656666","79,66671","0,93600005","30,59","35,13","4,9","3,4190001","14,400001","4,3340197","35,388874","31,53903",100,0,2021-03-05 13:00:00+00:00
"24,25","23,656666","79,66671","0,93600005","30,599998","35,66","5,4","3,44","16,7","4,685909","36,01643","31,538603",100,0,2021-03-05 13:15:00+00:00
"24,25","23,656666","79,66671","0,93600005","30,72","35,559998","5,1","3,4","15,900001","5,1672406","35,80895","31,740957",100,0,2021-03-05 13:30:00+00:00
"24,25","23,759785","74,510765","0,93600005","30,769999","35,01","4,4","3,3600001","13,6","5,3228545","35,2827","31,738111",100,0,2021-03-05 13:45:00+00:00
"24,25","23,759785","74,510765","0,93600005","30,72",35,"4,6","3,3600001","13,2","5,4253807","35,281433","31,63745",100,0,2021-03-05 14:00:00+00:00
"24,25","23,759785","74,510765","0,944000046666667","30,7699996666667","35,1366666666667","4,66666666666667","3,1656668","12,8333333333333","4,86631146666667","35,4218926666667","31,7078536666667",100,0,2021-03-05 14:15:00+00:00
"24,25","23,759785","74,510765","0,952000043333333","30,8199993333333","35,2733333333333","4,73333333333333","2,9713335","12,4666666666667","4,30724223333333","35,5623523333333","31,7782573333333",100,0,2021-03-05 14:30:00+00:00
"24,25","23,759785","74,510765","0,96000004","30,869999","35,41","4,8","2,7770002","12,1","3,748173","35,702812","31,848661",100,0,2021-03-05 14:45:00+00:00
"24,25","23,759785","74,510765","0,93600005","30,88","35,12","4,5","2,68","9,3","3,1394813","35,490047","32,267895",100,0,2021-03-05 15:00:00+00:00
"24,25","23,759785","74,510765","0,91200006","30,779999","35,59","4,9","2,562","9,7","3,0994968","35,883755","32,368732",100,0,2021-03-05 15:15:00+00:00
"24,25","23,759785","79,71268","0,87600005","30,73","36,149998","5,4","2,5200002","11,7","3,1837797","36,49954","32,16307",100,0,2021-03-05 15:30:00+00:00
"24,25","23,655746","79,71268","0,837","30,8","35,91","4,8","2,476",11,"3,0293608","36,287125","32,263893",100,0,2021-03-05 15:45:00+00:00
"24,25","23,550959","84,95207","0,75500005","30,609999","35,23","3,9","2,4","8,5","3,136517","35,54668","32,47391",100,0,2021-03-05 16:00:00+00:00
"24,25","23,550959","84,95207","0,71500003","30,49","35,41",4,"2,5200002","8,7","3,2466135","35,54711","32,36819",100,0,2021-03-05 16:15:00+00:00
"24,25","23,550959","84,95207","0,81000006","30,4","36,149998","5,3","2,502","11,5","2,006046","36,489067","32,268753",100,0,2021-03-05 16:30:00+00:00
"24,25","23,550959","84,95207","0,83500004","30,65","36,059998",5,"2,5200002","11,6","1,5390674","36,303688","32,162373",100,0,2021-03-05 16:45:00+00:00
"24,25","23,550959","84,95207","0,85200006","30,73","35,23","4,2000003","2,5600002","9,1","1,6677483","35,579502","32,368732",100,0,2021-03-05 17:00:00+00:00
"24,25","23,550959","84,95207","0,93600005","30,849998","35,32","4,8","2,6000001","9,3","1,8600713","35,596","32,26081",100,0,2021-03-05 17:15:00+00:00
"24,25","23,550959","84,95207","0,93600005","30,84","36,059998","5,6","2,64","11,900001","2,0145128","36,3193","32,15703",100,0,2021-03-05 17:30:00+00:00
"24,25","23,445301","90,23495","0,93600005","31,01","36,07","5,3","2,64",12,"2,0460858","36,332993","32,36203",100,0,2021-03-05 17:45:00+00:00
"24,25","23,445301","90,23495","0,9480001","31,07","35,3","4,4","2,641","9,5","2,0490882","35,59597","32,457947",100,0,2021-03-05 18:00:00+00:00
"24,25","23,445301","90,23495","0,9480001","30,98","35,469997","4,9","2,64","9,5","2,0490882","35,70375","32,353043",100,0,2021-03-05 18:15:00+00:00
"24,25","23,445301",100,"0,93600005","30,929998","35,98","5,4","2,6390002","11,5","2,0490882","36,323093","32,248737",100,0,2021-03-05 18:30:00+00:00
20,"22,933731",0,"0,284","31,01",36,"1,5","1,8840001",8,"1,9215645","36,30882","32,453438",100,0,2021-03-05 18:45:00+00:00
20,"22,933731",0,0,"30,71","35,61",0,"1,8000001","5,4","1,6830575","36,19541","33,389072",100,0,2021-03-05 19:00:00+00:00
20,"22,83174",0,0,"30,47","35,16",0,"1,8840001","5,7000003","1,465298","36,40654","33,49501",100,0,2021-03-05 19:15:00+00:00
20,"22,83174",0,0,"30,23","34,85",0,"1,9200001","7,9","1,2347955","36,391754","32,473045",100,0,2021-03-05 19:30:00+00:00
20,"22,729443",0,0,"30,01","34,53",0,2,"7,7000003","1,0552465","35,98238","32,26267",100,0,2021-03-05 19:45:00+00:00
20,"22,729443",0,0,"29,779999","34,18",0,"2,2970002","7,2000003","0,8783724","34,21111","31,236835",100,0,2021-03-05 20:00:00+00:00
20,"22,628117",0,0,"29,58","33,76",0,"2,3600001","8,7","0,76568234","35,146507","31,66327",100,0,2021-03-05 20:15:00+00:00
20,"22,628117",0,0,"29,39","33,46",0,"2,3600001","10,6","0,5875568","35,879456","31,768686",100,0,2021-03-05 20:30:00+00:00
20,"22,628117",0,0,"29,22","33,38",0,"2,1590002","7,6","0,37969586","35,6728","32,395844",100,0,2021-03-05 20:45:00+00:00
20,"22,525023",0,0,"29,06","33,45",0,"2,16","6,7000003","0,25059587","34,9401","31,973728",100,0,2021-03-05 21:00:00+00:00
20,"22,525023",0,0,"28,91","33,26",0,"2,16","8,3","0,15046254","35,782494","32,08235",100,0,2021-03-05 21:15:00+00:00
20,"22,423584",0,0,"28,75","33,13",0,"2,1590002","9,3","0,024690287","35,98858","32,085",100,0,2021-03-05 21:30:00+00:00
20,"22,423584",0,0,"28,619999","33,17",0,"2,4980001","8,5","-0,12607814","34,419453","31,35046",100,0,2021-03-05 21:45:00+00:00
20,"22,423584",0,0,"28,51","33,01",0,"2,5200002","8,5","-0,15357916","34,832016","31,662558",100,0,2021-03-05 22:00:00+00:00
20,"22,31836",0,0,"28,39","32,77",0,"2,756","11,7","-0,27033094","35,14672","31,14163",100,0,2021-03-05 22:15:00+00:00
20,"22,31836",0,0,"28,279999","32,63",0,"2,72","12,2","-0,36142117","35,57148","31,456678",100,0,2021-03-05 22:30:00+00:00
20,"22,31836",0,0,"28,16","32,719997",0,"2,726","9,1","-0,5326724","34,729122","31,662556",100,0,2021-03-05 22:45:00+00:00
20,"22,31836",0,0,"28,06","32,829998",0,"2,68","9,2","-0,62568915","34,838066","31,66257",100,0,2021-03-05 23:00:00+00:00
20,"22,212982",0,0,"27,96","32,739998",0,"2,68","11,400001","-0,7236799","35,553627","31,559057",100,0,2021-03-05 23:15:00+00:00
20,"22,212982",0,0,"27,859999","32,62",0,"2,697","11,900001","-0,8082396","35,65741","31,660095",100,0,2021-03-05 23:30:00+00:00
20,"22,212982",0,0,"27,76","32,719997",0,"2,7500002","8,900001","-0,9130172","34,731953","31,768686",100,0,2021-03-05 23:45:00+00:00
20,"22,109016",0,0,"27,68","32,809998",0,"2,72","9,400001","-1,0045723","35,04663","31,665201",100,0,2021-03-06 00:00:00+00:00
20,"22,109016",0,0,"27,619999","32,73",0,"2,72","11,5","-1,0540645","35,55303","31,665201",100,0,2021-03-06 00:15:00+00:00
20,"22,109016",0,0,"27,539999","32,54",0,"2,686","12,1","-1,135038","35,67345","31,770254",100,0,2021-03-06 00:30:00+00:00
20,"22,109016",0,0,"27,46","32,69",0,"2,68","8,7","-1,1564336","34,838505","31,768686",100,0,2021-03-06 00:45:00+00:00
20,"22,004889",0,0,"27,4","32,79",0,"2,7400002","9,400001","-1,2062705","34,956177","31,770254",100,0,2021-03-06 01:00:00+00:00
20,"22,004889",0,0,"27,33","32,719997",0,"2,6810002","11,400001","-1,2546859","35,597603","31,663633",100,0,2021-03-06 01:15:00+00:00
20,"22,004889",0,0,"27,279999","32,52",0,"2,7500002","12,3","-1,2586944","35,808903","31,77481",100,0,2021-03-06 01:30:00+00:00
20,"22,004889",0,0,"27,21","32,649998",0,"2,72","8,7","-1,4667907","34,864315","31,874851",100,0,2021-03-06 01:45:00+00:00
20,"22,004889",0,0,"27,17","32,78",0,"2,72","9,400001","-1,552246","35,06782","31,768686",100,0,2021-03-06 02:00:00+00:00
20,"21,90244",0,0,"27,119999","32,67",0,"2,753","11,900001","-1,7322162","35,693058","31,665201",100,0,2021-03-06 02:15:00+00:00
20,"21,90244",0,0,"27,06","32,48",0,"2,68","11,900001","-1,9202106","35,68787","31,774221",100,0,2021-03-06 02:30:00+00:00
20,"21,90244",0,0,27,"32,63",0,"2,68","8,5","-2,0126672","34,759766","31,874851",100,0,2021-03-06 02:45:00+00:00
20,"21,90244",0,0,"26,97","32,76",0,"2,7370002","9,6","-2,056987","35,074455","31,774223",100,0,2021-03-06 03:00:00+00:00
20,"21,698593",0,0,"26,93","32,62",0,"2,7600002","11,900001","-2,3248873","35,675655","31,665201",100,0,2021-03-06 03:15:00+00:00
20,"21,698593",0,0,"26,9","32,44",0,"2,723","12,2","-2,3482206","35,766785","31,774223",100,0,2021-03-06 03:30:00+00:00
22,"21,698593","65,07034","1,056","25,38","34,07","10,5","3,5990002","11,900001","-2,2115903","34,417416","30,58044",100,0,2021-03-06 03:45:00+00:00
22,"21,698593","65,07034","1,179","27,82","33,17","7,2000003","3,7270002",15,"-2,1966317","33,487328","29,861315",100,0,2021-03-06 04:00:00+00:00
22,"21,698593","65,07034","1,176","28,73","34,149998","7,4","3,7600002","17,9","-2,5913289","34,438766","30,0738",100,0,2021-03-06 04:15:00+00:00
22,"21,698593","65,07034","1,1880001","29,17","34,64","7,4","3,7410002","19,1","-2,987961","34,965218","30,386957",100,0,2021-03-06 04:30:00+00:00
22,"21,698593","65,07034","1,195","29,46","34,13",6,"3,68",16,"-2,981977","34,33068","30,489676",100,0,2021-03-06 04:45:00+00:00
22,"21,698593","65,07034","1,1880001","29,5","33,489998","5,4","3,7200003",13,"-3,3050904","33,809864","30,593262",100,0,2021-03-06 05:00:00+00:00
22,"21,698593","65,07034","1,1880001","29,369999","34,07","6,6","3,7200003","15,5","-3,6143982","34,445206","30,593262",100,0,2021-03-06 05:15:00+00:00
22,"21,698593","65,07034","1,1880001","29,48","34,77","7,2000003","3,7580001","18,6","-3,4891949","35,07161","30,598795",100,0,2021-03-06 05:30:00+00:00
22,"21,698593","65,07034","1,176","29,679998","34,719997","6,5","3,7610002","18,300001","-3,5577612","34,94907","30,700216",100,0,2021-03-06 05:45:00+00:00
22,"21,698593","60,031033","1,177","29,769999","33,67","5,2000003","3,7200003","13,5","-3,3906434","34,015224","30,800537",100,0,2021-03-06 06:00:00+00:00
22,"21,79938","60,031033","1,1880001","29,65","33,79","5,8","3,7000003","13,6","-3,368335","34,137573","30,69931",100,0,2021-03-06 06:15:00+00:00
22,"21,900501","54,974937","1,184","29,59","34,46","6,8","3,68","16,5","-3,2441509","34,759773","30,595545",100,0,2021-03-06 06:30:00+00:00
22,"22,206743","34,493065","1,1930001","29,74","34,48","6,5","3,7600002","19,6","-2,681593","34,75866","30,281752",100,0,2021-03-06 06:45:00+00:00
22,"22,414715","24,24879","1,2","29,96","35,01","6,9","3,8000002","19,2","-2,0586302","35,282745","30,700216",100,"0,633333333333333",2021-03-06 07:00:00+00:00
22,"22,619278","13,854027","1,195","30,039999","35,399998","7,4","3,7610002","20,300001","-1,3578236","35,701454","30,801615",100,"0,633333333333333",2021-03-06 07:15:00+00:00
22,"22,826859","8,657074","1,19","30,3","34,68","5,7000003","3,8000002",17,"-1,00761","34,96507","31,014269",100,"0,633333333333333",2021-03-06 07:30:00+00:00
22,"23,02925",0,"1,092","30,269999","34,579998","5,5","3,6000001","14,2","-0,49698964","34,968254","31,219992",100,"0,633333333333333",2021-03-06 07:45:00+00:00
22,"23,130014",0,"0,8880001","30,21","35,559998","5,4","3,361","16,6","0,018082118","35,704304","31,225094",100,1,2021-03-06 08:00:00+00:00
22,"23,331467",0,"0,87600005","30,529999","35,7","5,2000003","3,4","17,2","0,5677008","36,01637","31,533495",100,1,2021-03-06 08:15:00+00:00
22,"23,43274",0,"0,87600005","30,65","34,649998","3,8","3,325","12,400001","1,0498927","34,962257","31,738064",100,1,2021-03-06 08:30:00+00:00
